Ballot ID,County,Candidate
1511403,Jefferson,Charles Casper Stockham
1174074,Jefferson,Charles Casper Stockham
1412797,Jefferson,Charles Casper Stockham
1480635,Jefferson,Charles Casper Stockham
1180708,Jefferson,Charles Casper Stockham
1937520,Jefferson,Charles Casper Stockham
1124466,Jefferson,Charles Casper Stockham
1768795,Jefferson,Charles Casper Stockham
1249611,Jefferson,Charles Casper Stockham
1557140,Jefferson,Charles Casper Stockham
1898160,Jefferson,Charles Casper Stockham
1770364,Jefferson,Charles Casper Stockham
1042607,Jefferson,Charles Casper Stockham
1953472,Jefferson,Charles Casper Stockham
1849605,Jefferson,Charles Casper Stockham
1131228,Jefferson,Charles Casper Stockham
1206726,Jefferson,Charles Casper Stockham
1218466,Jefferson,Charles Casper Stockham
1746901,Jefferson,Charles Casper Stockham
1829248,Jefferson,Charles Casper Stockham
1353547,Jefferson,Charles Casper Stockham
1416080,Jefferson,Charles Casper Stockham
1419941,Jefferson,Charles Casper Stockham
1570114,Jefferson,Charles Casper Stockham
1156788,Jefferson,Charles Casper Stockham
1484472,Jefferson,Charles Casper Stockham
1608112,Jefferson,Charles Casper Stockham
1776524,Jefferson,Charles Casper Stockham
1851802,Jefferson,Charles Casper Stockham
1669582,Jefferson,Charles Casper Stockham
1022013,Jefferson,Charles Casper Stockham
1950629,Jefferson,Charles Casper Stockham
1714392,Jefferson,Charles Casper Stockham
1649958,Jefferson,Charles Casper Stockham
1601677,Jefferson,Charles Casper Stockham
1266441,Jefferson,Charles Casper Stockham
1196612,Jefferson,Charles Casper Stockham
1513793,Jefferson,Charles Casper Stockham
1227330,Jefferson,Charles Casper Stockham
1066569,Jefferson,Charles Casper Stockham
1247060,Jefferson,Charles Casper Stockham
1601512,Jefferson,Charles Casper Stockham
1842670,Jefferson,Charles Casper Stockham
1499170,Jefferson,Charles Casper Stockham
1089535,Jefferson,Charles Casper Stockham
1982610,Jefferson,Charles Casper Stockham
1832392,Jefferson,Charles Casper Stockham
1968213,Jefferson,Charles Casper Stockham
1423760,Jefferson,Charles Casper Stockham
1954155,Jefferson,Charles Casper Stockham
1794853,Jefferson,Charles Casper Stockham
1831260,Jefferson,Charles Casper Stockham
1266640,Jefferson,Charles Casper Stockham
1809504,Jefferson,Charles Casper Stockham
1823508,Jefferson,Charles Casper Stockham
1772915,Jefferson,Charles Casper Stockham
1481702,Jefferson,Charles Casper Stockham
1423073,Jefferson,Charles Casper Stockham
1685864,Jefferson,Charles Casper Stockham
1790583,Jefferson,Charles Casper Stockham
1730756,Jefferson,Charles Casper Stockham
1877782,Jefferson,Charles Casper Stockham
1189432,Jefferson,Charles Casper Stockham
1319586,Jefferson,Charles Casper Stockham
1063531,Jefferson,Charles Casper Stockham
1206480,Jefferson,Charles Casper Stockham
1190864,Jefferson,Charles Casper Stockham
1626503,Jefferson,Charles Casper Stockham
1998515,Jefferson,Charles Casper Stockham
1723254,Jefferson,Charles Casper Stockham
1150066,Jefferson,Charles Casper Stockham
1691892,Jefferson,Charles Casper Stockham
1944044,Jefferson,Charles Casper Stockham
1744058,Jefferson,Charles Casper Stockham
1368523,Jefferson,Charles Casper Stockham
1910291,Jefferson,Charles Casper Stockham
1452842,Jefferson,Charles Casper Stockham
1645103,Jefferson,Charles Casper Stockham
1303875,Jefferson,Charles Casper Stockham
1081441,Jefferson,Charles Casper Stockham
1978101,Jefferson,Charles Casper Stockham
1244743,Jefferson,Charles Casper Stockham
1959426,Jefferson,Charles Casper Stockham
1393122,Jefferson,Charles Casper Stockham
1930605,Jefferson,Charles Casper Stockham
1566931,Jefferson,Charles Casper Stockham
1365680,Jefferson,Charles Casper Stockham
1384689,Jefferson,Charles Casper Stockham
1213308,Jefferson,Charles Casper Stockham
1891460,Jefferson,Charles Casper Stockham
1667476,Jefferson,Charles Casper Stockham
1063121,Jefferson,Charles Casper Stockham
1125733,Jefferson,Charles Casper Stockham
1130982,Jefferson,Charles Casper Stockham
1911462,Jefferson,Charles Casper Stockham
1289411,Jefferson,Charles Casper Stockham
1633982,Jefferson,Charles Casper Stockham
1843813,Jefferson,Charles Casper Stockham
1703518,Jefferson,Charles Casper Stockham
1549673,Jefferson,Charles Casper Stockham
1486756,Jefferson,Charles Casper Stockham
1890200,Jefferson,Charles Casper Stockham
1871157,Jefferson,Charles Casper Stockham
1311461,Jefferson,Charles Casper Stockham
1649235,Jefferson,Charles Casper Stockham
1145169,Jefferson,Charles Casper Stockham
1524085,Jefferson,Charles Casper Stockham
1338469,Jefferson,Charles Casper Stockham
1718998,Jefferson,Charles Casper Stockham
1650385,Jefferson,Charles Casper Stockham
1621713,Jefferson,Charles Casper Stockham
1776199,Jefferson,Charles Casper Stockham
1910140,Jefferson,Charles Casper Stockham
1621721,Jefferson,Charles Casper Stockham
1780974,Jefferson,Charles Casper Stockham
1527907,Jefferson,Charles Casper Stockham
1467390,Jefferson,Charles Casper Stockham
1369000,Jefferson,Charles Casper Stockham
1313253,Jefferson,Charles Casper Stockham
1084919,Jefferson,Charles Casper Stockham
1391652,Jefferson,Charles Casper Stockham
1596304,Jefferson,Charles Casper Stockham
1316261,Jefferson,Charles Casper Stockham
1766229,Jefferson,Charles Casper Stockham
1013637,Jefferson,Charles Casper Stockham
1840287,Jefferson,Charles Casper Stockham
1845627,Jefferson,Charles Casper Stockham
1359315,Jefferson,Charles Casper Stockham
1804309,Jefferson,Charles Casper Stockham
1330415,Jefferson,Charles Casper Stockham
1461310,Jefferson,Charles Casper Stockham
1274842,Jefferson,Charles Casper Stockham
1902292,Jefferson,Charles Casper Stockham
1802188,Jefferson,Charles Casper Stockham
1684957,Jefferson,Charles Casper Stockham
1377200,Jefferson,Charles Casper Stockham
1285835,Jefferson,Charles Casper Stockham
1428160,Jefferson,Charles Casper Stockham
1271751,Jefferson,Charles Casper Stockham
1017686,Jefferson,Charles Casper Stockham
1228089,Jefferson,Charles Casper Stockham
1183625,Jefferson,Charles Casper Stockham
1324960,Jefferson,Charles Casper Stockham
1969864,Jefferson,Charles Casper Stockham
1606651,Jefferson,Charles Casper Stockham
1049518,Jefferson,Charles Casper Stockham
1378714,Jefferson,Charles Casper Stockham
1736941,Jefferson,Charles Casper Stockham
1821668,Jefferson,Charles Casper Stockham
1352144,Jefferson,Charles Casper Stockham
1464254,Jefferson,Charles Casper Stockham
1405911,Jefferson,Charles Casper Stockham
1833156,Jefferson,Charles Casper Stockham
1875622,Jefferson,Charles Casper Stockham
1097564,Jefferson,Charles Casper Stockham
1628240,Jefferson,Charles Casper Stockham
1019975,Jefferson,Charles Casper Stockham
1591833,Jefferson,Charles Casper Stockham
1657027,Jefferson,Charles Casper Stockham
1493451,Jefferson,Charles Casper Stockham
1101306,Jefferson,Charles Casper Stockham
1804679,Jefferson,Charles Casper Stockham
1947425,Jefferson,Charles Casper Stockham
1664921,Jefferson,Charles Casper Stockham
1623217,Jefferson,Charles Casper Stockham
1979241,Jefferson,Charles Casper Stockham
1735643,Jefferson,Charles Casper Stockham
1972036,Jefferson,Charles Casper Stockham
1142436,Jefferson,Charles Casper Stockham
1568302,Jefferson,Charles Casper Stockham
1010037,Jefferson,Charles Casper Stockham
1323830,Jefferson,Charles Casper Stockham
1211184,Jefferson,Charles Casper Stockham
1644616,Jefferson,Charles Casper Stockham
1692873,Jefferson,Charles Casper Stockham
1687761,Jefferson,Charles Casper Stockham
1842766,Jefferson,Charles Casper Stockham
1722523,Jefferson,Charles Casper Stockham
1863027,Jefferson,Charles Casper Stockham
1323031,Jefferson,Charles Casper Stockham
1413524,Jefferson,Charles Casper Stockham
1575303,Jefferson,Charles Casper Stockham
1134391,Jefferson,Charles Casper Stockham
1542936,Jefferson,Charles Casper Stockham
1503712,Jefferson,Charles Casper Stockham
1291915,Jefferson,Charles Casper Stockham
1925061,Jefferson,Charles Casper Stockham
1841574,Jefferson,Charles Casper Stockham
1029520,Jefferson,Charles Casper Stockham
1334862,Jefferson,Charles Casper Stockham
1513942,Jefferson,Charles Casper Stockham
1311240,Jefferson,Charles Casper Stockham
1813618,Jefferson,Charles Casper Stockham
1884646,Jefferson,Charles Casper Stockham
1872544,Jefferson,Charles Casper Stockham
1488613,Jefferson,Charles Casper Stockham
1013911,Jefferson,Charles Casper Stockham
1770865,Jefferson,Charles Casper Stockham
1639182,Jefferson,Charles Casper Stockham
1077241,Jefferson,Charles Casper Stockham
1497889,Jefferson,Charles Casper Stockham
1082142,Jefferson,Charles Casper Stockham
1666509,Jefferson,Charles Casper Stockham
1459090,Jefferson,Charles Casper Stockham
1021253,Jefferson,Charles Casper Stockham
1896759,Jefferson,Charles Casper Stockham
1247594,Jefferson,Charles Casper Stockham
1621477,Jefferson,Charles Casper Stockham
1204280,Jefferson,Charles Casper Stockham
1643950,Jefferson,Charles Casper Stockham
1126302,Jefferson,Charles Casper Stockham
1724839,Jefferson,Charles Casper Stockham
1160188,Jefferson,Charles Casper Stockham
1591732,Jefferson,Charles Casper Stockham
1790814,Jefferson,Charles Casper Stockham
1440603,Jefferson,Charles Casper Stockham
1900651,Jefferson,Charles Casper Stockham
1146033,Jefferson,Charles Casper Stockham
1773293,Jefferson,Charles Casper Stockham
1154683,Jefferson,Charles Casper Stockham
1273467,Jefferson,Charles Casper Stockham
1681968,Jefferson,Charles Casper Stockham
1543520,Jefferson,Charles Casper Stockham
1209093,Jefferson,Charles Casper Stockham
1015984,Jefferson,Charles Casper Stockham
1049515,Jefferson,Charles Casper Stockham
1900672,Jefferson,Charles Casper Stockham
1932138,Jefferson,Charles Casper Stockham
1260959,Jefferson,Charles Casper Stockham
1554058,Jefferson,Charles Casper Stockham
1831577,Jefferson,Charles Casper Stockham
1579121,Jefferson,Charles Casper Stockham
1082631,Jefferson,Charles Casper Stockham
1507892,Jefferson,Charles Casper Stockham
1990857,Jefferson,Charles Casper Stockham
1196981,Jefferson,Charles Casper Stockham
1423140,Jefferson,Charles Casper Stockham
1515780,Jefferson,Charles Casper Stockham
1690649,Jefferson,Charles Casper Stockham
1875743,Jefferson,Charles Casper Stockham
1036575,Jefferson,Charles Casper Stockham
1374994,Jefferson,Charles Casper Stockham
1062132,Jefferson,Charles Casper Stockham
1919333,Jefferson,Charles Casper Stockham
1710150,Jefferson,Charles Casper Stockham
1591985,Jefferson,Charles Casper Stockham
1599302,Jefferson,Charles Casper Stockham
1036817,Jefferson,Charles Casper Stockham
1835739,Jefferson,Charles Casper Stockham
1206604,Jefferson,Charles Casper Stockham
1132751,Jefferson,Charles Casper Stockham
1838198,Jefferson,Charles Casper Stockham
1368322,Jefferson,Charles Casper Stockham
1217819,Jefferson,Charles Casper Stockham
1252931,Jefferson,Charles Casper Stockham
1473876,Jefferson,Charles Casper Stockham
1815901,Jefferson,Charles Casper Stockham
1174768,Jefferson,Charles Casper Stockham
1336385,Jefferson,Charles Casper Stockham
1718586,Jefferson,Charles Casper Stockham
1645189,Jefferson,Charles Casper Stockham
1593550,Jefferson,Charles Casper Stockham
1074591,Jefferson,Charles Casper Stockham
1351137,Jefferson,Charles Casper Stockham
1485298,Jefferson,Charles Casper Stockham
1494572,Jefferson,Charles Casper Stockham
1171529,Jefferson,Charles Casper Stockham
1288913,Jefferson,Charles Casper Stockham
1243976,Jefferson,Charles Casper Stockham
1332060,Jefferson,Charles Casper Stockham
1573174,Jefferson,Charles Casper Stockham
1532416,Jefferson,Charles Casper Stockham
1137637,Jefferson,Charles Casper Stockham
1534120,Jefferson,Charles Casper Stockham
1576408,Jefferson,Charles Casper Stockham
1365103,Jefferson,Charles Casper Stockham
1979773,Jefferson,Charles Casper Stockham
1685972,Jefferson,Charles Casper Stockham
1411630,Jefferson,Charles Casper Stockham
1689731,Jefferson,Charles Casper Stockham
1177995,Jefferson,Charles Casper Stockham
1860141,Jefferson,Charles Casper Stockham
1797199,Jefferson,Charles Casper Stockham
1958366,Jefferson,Charles Casper Stockham
1821452,Jefferson,Charles Casper Stockham
1346769,Jefferson,Charles Casper Stockham
1525350,Jefferson,Charles Casper Stockham
1111870,Jefferson,Charles Casper Stockham
1976308,Jefferson,Charles Casper Stockham
1078379,Jefferson,Charles Casper Stockham
1245691,Jefferson,Charles Casper Stockham
1389270,Jefferson,Charles Casper Stockham
1540105,Jefferson,Charles Casper Stockham
1765215,Jefferson,Charles Casper Stockham
1104422,Jefferson,Charles Casper Stockham
1636619,Jefferson,Charles Casper Stockham
1847681,Jefferson,Charles Casper Stockham
1328455,Jefferson,Charles Casper Stockham
1373648,Jefferson,Charles Casper Stockham
1894065,Jefferson,Charles Casper Stockham
1164705,Jefferson,Charles Casper Stockham
1947672,Jefferson,Charles Casper Stockham
1235445,Jefferson,Charles Casper Stockham
1080410,Jefferson,Charles Casper Stockham
1974573,Jefferson,Charles Casper Stockham
1471110,Jefferson,Charles Casper Stockham
1824214,Jefferson,Charles Casper Stockham
1177735,Jefferson,Charles Casper Stockham
1751711,Jefferson,Charles Casper Stockham
1158313,Jefferson,Charles Casper Stockham
1526647,Jefferson,Charles Casper Stockham
1626315,Jefferson,Charles Casper Stockham
1024784,Jefferson,Charles Casper Stockham
1875803,Jefferson,Charles Casper Stockham
1834532,Jefferson,Charles Casper Stockham
1966596,Jefferson,Charles Casper Stockham
1709407,Jefferson,Charles Casper Stockham
1395196,Jefferson,Charles Casper Stockham
1763742,Jefferson,Charles Casper Stockham
1797535,Jefferson,Charles Casper Stockham
1243214,Jefferson,Charles Casper Stockham
1881940,Jefferson,Charles Casper Stockham
1568181,Jefferson,Charles Casper Stockham
1290501,Jefferson,Charles Casper Stockham
1793309,Jefferson,Charles Casper Stockham
1088220,Jefferson,Charles Casper Stockham
1299077,Jefferson,Charles Casper Stockham
1625820,Jefferson,Charles Casper Stockham
1322374,Jefferson,Charles Casper Stockham
1695896,Jefferson,Charles Casper Stockham
1490675,Jefferson,Charles Casper Stockham
1084839,Jefferson,Charles Casper Stockham
1147343,Jefferson,Charles Casper Stockham
1883506,Jefferson,Charles Casper Stockham
1029302,Jefferson,Charles Casper Stockham
1052820,Jefferson,Charles Casper Stockham
1358616,Jefferson,Charles Casper Stockham
1715442,Jefferson,Charles Casper Stockham
1795321,Jefferson,Charles Casper Stockham
1851411,Jefferson,Charles Casper Stockham
1234927,Jefferson,Charles Casper Stockham
1251779,Jefferson,Charles Casper Stockham
1993217,Jefferson,Charles Casper Stockham
1328416,Jefferson,Charles Casper Stockham
1784022,Jefferson,Charles Casper Stockham
1183862,Jefferson,Charles Casper Stockham
1214106,Jefferson,Charles Casper Stockham
1762449,Jefferson,Charles Casper Stockham
1557121,Jefferson,Charles Casper Stockham
1726549,Jefferson,Charles Casper Stockham
1166760,Jefferson,Charles Casper Stockham
1578769,Jefferson,Charles Casper Stockham
1964874,Jefferson,Charles Casper Stockham
1706170,Jefferson,Charles Casper Stockham
1363196,Jefferson,Charles Casper Stockham
1253407,Jefferson,Charles Casper Stockham
1552921,Jefferson,Charles Casper Stockham
1719706,Jefferson,Charles Casper Stockham
1194935,Jefferson,Charles Casper Stockham
1233721,Jefferson,Charles Casper Stockham
1613120,Jefferson,Charles Casper Stockham
1812175,Jefferson,Charles Casper Stockham
1973874,Jefferson,Charles Casper Stockham
1346180,Jefferson,Charles Casper Stockham
1744534,Jefferson,Charles Casper Stockham
1991362,Jefferson,Charles Casper Stockham
1282301,Jefferson,Charles Casper Stockham
1696498,Jefferson,Charles Casper Stockham
1458144,Jefferson,Charles Casper Stockham
1836226,Jefferson,Charles Casper Stockham
1934237,Jefferson,Charles Casper Stockham
1830305,Jefferson,Charles Casper Stockham
1730526,Jefferson,Charles Casper Stockham
1602630,Jefferson,Charles Casper Stockham
1408729,Jefferson,Charles Casper Stockham
1290331,Jefferson,Charles Casper Stockham
1713057,Jefferson,Charles Casper Stockham
1049283,Jefferson,Charles Casper Stockham
1856084,Jefferson,Charles Casper Stockham
1712969,Jefferson,Charles Casper Stockham
1744143,Jefferson,Charles Casper Stockham
1001924,Jefferson,Charles Casper Stockham
1871385,Jefferson,Charles Casper Stockham
1570042,Jefferson,Charles Casper Stockham
1393642,Jefferson,Charles Casper Stockham
1534078,Jefferson,Charles Casper Stockham
1530155,Jefferson,Charles Casper Stockham
1398525,Jefferson,Charles Casper Stockham
1902080,Jefferson,Charles Casper Stockham
1929300,Jefferson,Charles Casper Stockham
1712931,Jefferson,Charles Casper Stockham
1936711,Jefferson,Charles Casper Stockham
1612958,Jefferson,Charles Casper Stockham
1198996,Jefferson,Charles Casper Stockham
1839418,Jefferson,Charles Casper Stockham
1135141,Jefferson,Charles Casper Stockham
1838021,Jefferson,Charles Casper Stockham
1742688,Jefferson,Charles Casper Stockham
1385992,Jefferson,Charles Casper Stockham
1593163,Jefferson,Charles Casper Stockham
1991886,Jefferson,Charles Casper Stockham
1650679,Jefferson,Charles Casper Stockham
1195376,Jefferson,Charles Casper Stockham
1489612,Jefferson,Charles Casper Stockham
1093743,Jefferson,Charles Casper Stockham
1859529,Jefferson,Charles Casper Stockham
1934519,Jefferson,Charles Casper Stockham
1335383,Jefferson,Charles Casper Stockham
1512516,Jefferson,Charles Casper Stockham
1450797,Jefferson,Charles Casper Stockham
1462996,Jefferson,Charles Casper Stockham
1859718,Jefferson,Charles Casper Stockham
1728887,Jefferson,Charles Casper Stockham
1116545,Jefferson,Charles Casper Stockham
1613564,Jefferson,Charles Casper Stockham
1308579,Jefferson,Charles Casper Stockham
1526752,Jefferson,Charles Casper Stockham
1754166,Jefferson,Charles Casper Stockham
1952753,Jefferson,Charles Casper Stockham
1019490,Jefferson,Charles Casper Stockham
1252310,Jefferson,Charles Casper Stockham
1095400,Jefferson,Charles Casper Stockham
1163906,Jefferson,Charles Casper Stockham
1383309,Jefferson,Charles Casper Stockham
1133205,Jefferson,Charles Casper Stockham
1107654,Jefferson,Charles Casper Stockham
1041787,Jefferson,Charles Casper Stockham
1456446,Jefferson,Charles Casper Stockham
1310255,Jefferson,Charles Casper Stockham
1138533,Jefferson,Charles Casper Stockham
1244204,Jefferson,Charles Casper Stockham
1394420,Jefferson,Charles Casper Stockham
1436839,Jefferson,Charles Casper Stockham
1472349,Jefferson,Charles Casper Stockham
1341170,Jefferson,Charles Casper Stockham
1012187,Jefferson,Charles Casper Stockham
1803748,Jefferson,Charles Casper Stockham
1388783,Jefferson,Charles Casper Stockham
1383124,Jefferson,Charles Casper Stockham
1244186,Jefferson,Charles Casper Stockham
1970711,Jefferson,Charles Casper Stockham
1988031,Jefferson,Charles Casper Stockham
1988794,Jefferson,Charles Casper Stockham
1157364,Jefferson,Charles Casper Stockham
1127838,Jefferson,Charles Casper Stockham
1206885,Jefferson,Charles Casper Stockham
1438401,Jefferson,Charles Casper Stockham
1339509,Jefferson,Charles Casper Stockham
1443433,Jefferson,Charles Casper Stockham
1959275,Jefferson,Charles Casper Stockham
1165294,Jefferson,Charles Casper Stockham
1244567,Jefferson,Charles Casper Stockham
1580650,Jefferson,Charles Casper Stockham
1528944,Jefferson,Charles Casper Stockham
1855045,Jefferson,Charles Casper Stockham
1607094,Jefferson,Charles Casper Stockham
1564714,Jefferson,Charles Casper Stockham
1093639,Jefferson,Charles Casper Stockham
1793874,Jefferson,Charles Casper Stockham
1002930,Jefferson,Charles Casper Stockham
1692184,Jefferson,Charles Casper Stockham
1702459,Jefferson,Charles Casper Stockham
1399919,Jefferson,Charles Casper Stockham
1599871,Jefferson,Charles Casper Stockham
1496213,Jefferson,Charles Casper Stockham
1379325,Jefferson,Charles Casper Stockham
1115401,Jefferson,Charles Casper Stockham
1739883,Jefferson,Charles Casper Stockham
1883966,Jefferson,Charles Casper Stockham
1308535,Jefferson,Charles Casper Stockham
1688068,Jefferson,Charles Casper Stockham
1075071,Jefferson,Charles Casper Stockham
1057874,Jefferson,Charles Casper Stockham
1312137,Jefferson,Charles Casper Stockham
1990343,Jefferson,Charles Casper Stockham
1562246,Jefferson,Charles Casper Stockham
1863729,Jefferson,Charles Casper Stockham
1897808,Jefferson,Charles Casper Stockham
1134854,Jefferson,Charles Casper Stockham
1131494,Jefferson,Charles Casper Stockham
1353380,Jefferson,Charles Casper Stockham
1776416,Jefferson,Charles Casper Stockham
1743989,Jefferson,Charles Casper Stockham
1781850,Jefferson,Charles Casper Stockham
1018433,Jefferson,Charles Casper Stockham
1476220,Jefferson,Charles Casper Stockham
1094355,Jefferson,Charles Casper Stockham
1924347,Jefferson,Charles Casper Stockham
1830539,Jefferson,Charles Casper Stockham
1990207,Jefferson,Charles Casper Stockham
1250969,Jefferson,Charles Casper Stockham
1170366,Jefferson,Charles Casper Stockham
1905004,Jefferson,Charles Casper Stockham
1997269,Jefferson,Charles Casper Stockham
1752546,Jefferson,Charles Casper Stockham
1230297,Jefferson,Charles Casper Stockham
1139643,Jefferson,Charles Casper Stockham
1235006,Jefferson,Charles Casper Stockham
1514421,Jefferson,Charles Casper Stockham
1858044,Jefferson,Charles Casper Stockham
1509728,Jefferson,Charles Casper Stockham
1308102,Jefferson,Charles Casper Stockham
1183209,Jefferson,Charles Casper Stockham
1402263,Jefferson,Charles Casper Stockham
1417122,Jefferson,Charles Casper Stockham
1876975,Jefferson,Charles Casper Stockham
1510185,Jefferson,Charles Casper Stockham
1843430,Jefferson,Charles Casper Stockham
1796603,Jefferson,Charles Casper Stockham
1592055,Jefferson,Charles Casper Stockham
1369556,Jefferson,Charles Casper Stockham
1226943,Jefferson,Charles Casper Stockham
1217897,Jefferson,Charles Casper Stockham
1019598,Jefferson,Charles Casper Stockham
1925970,Jefferson,Charles Casper Stockham
1006554,Jefferson,Charles Casper Stockham
1689800,Jefferson,Charles Casper Stockham
1214522,Jefferson,Charles Casper Stockham
1803026,Jefferson,Charles Casper Stockham
1792059,Jefferson,Charles Casper Stockham
1526834,Jefferson,Charles Casper Stockham
1943140,Jefferson,Charles Casper Stockham
1410048,Jefferson,Charles Casper Stockham
1604239,Jefferson,Charles Casper Stockham
1776253,Jefferson,Charles Casper Stockham
1248257,Jefferson,Charles Casper Stockham
1656041,Jefferson,Charles Casper Stockham
1496367,Jefferson,Charles Casper Stockham
1143428,Jefferson,Charles Casper Stockham
1103223,Jefferson,Charles Casper Stockham
1203932,Jefferson,Charles Casper Stockham
1302886,Jefferson,Charles Casper Stockham
1791843,Jefferson,Charles Casper Stockham
1690542,Jefferson,Charles Casper Stockham
1952993,Jefferson,Charles Casper Stockham
1140756,Jefferson,Charles Casper Stockham
1226902,Jefferson,Charles Casper Stockham
1379272,Jefferson,Charles Casper Stockham
1531484,Jefferson,Charles Casper Stockham
1799598,Jefferson,Charles Casper Stockham
1863617,Jefferson,Charles Casper Stockham
1497833,Jefferson,Charles Casper Stockham
1198105,Jefferson,Charles Casper Stockham
1497948,Jefferson,Charles Casper Stockham
1247912,Jefferson,Charles Casper Stockham
1163472,Jefferson,Charles Casper Stockham
1224639,Jefferson,Charles Casper Stockham
1474882,Jefferson,Charles Casper Stockham
1784739,Jefferson,Charles Casper Stockham
1386927,Jefferson,Charles Casper Stockham
1133657,Jefferson,Charles Casper Stockham
1283176,Jefferson,Charles Casper Stockham
1384825,Jefferson,Charles Casper Stockham
1689309,Jefferson,Charles Casper Stockham
1422676,Jefferson,Charles Casper Stockham
1870897,Jefferson,Charles Casper Stockham
1371660,Jefferson,Charles Casper Stockham
1616052,Jefferson,Charles Casper Stockham
1619552,Jefferson,Charles Casper Stockham
1946027,Jefferson,Charles Casper Stockham
1659926,Jefferson,Charles Casper Stockham
1941097,Jefferson,Charles Casper Stockham
1278761,Jefferson,Charles Casper Stockham
1826642,Jefferson,Charles Casper Stockham
1207271,Jefferson,Charles Casper Stockham
1280257,Jefferson,Charles Casper Stockham
1213217,Jefferson,Charles Casper Stockham
1702945,Jefferson,Charles Casper Stockham
1569529,Jefferson,Charles Casper Stockham
1231693,Jefferson,Charles Casper Stockham
1760626,Jefferson,Charles Casper Stockham
1970276,Jefferson,Charles Casper Stockham
1431764,Jefferson,Charles Casper Stockham
1106186,Jefferson,Charles Casper Stockham
1207420,Jefferson,Charles Casper Stockham
1360525,Jefferson,Charles Casper Stockham
1514948,Jefferson,Charles Casper Stockham
1485057,Jefferson,Charles Casper Stockham
1142421,Jefferson,Charles Casper Stockham
1083669,Jefferson,Charles Casper Stockham
1621013,Jefferson,Charles Casper Stockham
1847918,Jefferson,Charles Casper Stockham
1130798,Jefferson,Charles Casper Stockham
1004089,Jefferson,Charles Casper Stockham
1823532,Jefferson,Charles Casper Stockham
1849956,Jefferson,Charles Casper Stockham
1003325,Jefferson,Charles Casper Stockham
1945493,Jefferson,Charles Casper Stockham
1540872,Jefferson,Charles Casper Stockham
1042796,Jefferson,Charles Casper Stockham
1210488,Jefferson,Charles Casper Stockham
1976249,Jefferson,Charles Casper Stockham
1105475,Jefferson,Charles Casper Stockham
1895974,Jefferson,Charles Casper Stockham
1120854,Jefferson,Charles Casper Stockham
1956304,Jefferson,Charles Casper Stockham
1437130,Jefferson,Charles Casper Stockham
1218847,Jefferson,Charles Casper Stockham
1568004,Jefferson,Charles Casper Stockham
1500380,Jefferson,Charles Casper Stockham
1062753,Jefferson,Charles Casper Stockham
1954465,Jefferson,Charles Casper Stockham
1570806,Jefferson,Charles Casper Stockham
1873951,Jefferson,Charles Casper Stockham
1321399,Jefferson,Charles Casper Stockham
1018307,Jefferson,Charles Casper Stockham
1919377,Jefferson,Charles Casper Stockham
1137341,Jefferson,Charles Casper Stockham
1728824,Jefferson,Charles Casper Stockham
1488931,Jefferson,Charles Casper Stockham
1586966,Jefferson,Charles Casper Stockham
1363392,Jefferson,Charles Casper Stockham
1496507,Jefferson,Charles Casper Stockham
1094293,Jefferson,Charles Casper Stockham
1884674,Jefferson,Charles Casper Stockham
1967103,Jefferson,Charles Casper Stockham
1712103,Jefferson,Charles Casper Stockham
1880320,Jefferson,Charles Casper Stockham
1057380,Jefferson,Charles Casper Stockham
1015046,Jefferson,Charles Casper Stockham
1508139,Jefferson,Charles Casper Stockham
1741575,Jefferson,Charles Casper Stockham
1358997,Jefferson,Charles Casper Stockham
1745216,Jefferson,Charles Casper Stockham
1537426,Jefferson,Charles Casper Stockham
1638483,Jefferson,Charles Casper Stockham
1203038,Jefferson,Charles Casper Stockham
1360718,Jefferson,Charles Casper Stockham
1088810,Jefferson,Charles Casper Stockham
1098431,Jefferson,Charles Casper Stockham
1771616,Jefferson,Charles Casper Stockham
1364194,Jefferson,Charles Casper Stockham
1985975,Jefferson,Charles Casper Stockham
1349584,Jefferson,Charles Casper Stockham
1907323,Jefferson,Charles Casper Stockham
1440967,Jefferson,Charles Casper Stockham
1794907,Jefferson,Charles Casper Stockham
1122020,Jefferson,Charles Casper Stockham
1711783,Jefferson,Charles Casper Stockham
1069432,Jefferson,Charles Casper Stockham
1589832,Jefferson,Charles Casper Stockham
1249457,Jefferson,Charles Casper Stockham
1806254,Jefferson,Charles Casper Stockham
1627634,Jefferson,Charles Casper Stockham
1884118,Jefferson,Charles Casper Stockham
1506777,Jefferson,Charles Casper Stockham
1826539,Jefferson,Charles Casper Stockham
1465325,Jefferson,Charles Casper Stockham
1956388,Jefferson,Charles Casper Stockham
1756476,Jefferson,Charles Casper Stockham
1919354,Jefferson,Charles Casper Stockham
1710039,Jefferson,Charles Casper Stockham
1024173,Jefferson,Charles Casper Stockham
1274369,Jefferson,Charles Casper Stockham
1596727,Jefferson,Charles Casper Stockham
1814654,Jefferson,Charles Casper Stockham
1381863,Jefferson,Charles Casper Stockham
1053432,Jefferson,Charles Casper Stockham
1541220,Jefferson,Charles Casper Stockham
1836387,Jefferson,Charles Casper Stockham
1393658,Jefferson,Charles Casper Stockham
1228947,Jefferson,Charles Casper Stockham
1291623,Jefferson,Charles Casper Stockham
1333210,Jefferson,Charles Casper Stockham
1585696,Jefferson,Charles Casper Stockham
1568622,Jefferson,Charles Casper Stockham
